ingame_name,npc_id,npc_id_expanded,x,y,plane,region,is_attackable?,wiki_version,,
Suspicious water,5948,5948,2906,4369,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2906,y:4369"
Suspicious water,5962,5962,2912,4401,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2912,y:4401"
Suspicious water,5948,5948,2918,4369,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2918,y:4369"
Suspicious water,5946,5946,2922,4399,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2922,y:4399"
Suspicious water,5962,5962,2926,4395,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2926,y:4395"
Suspicious water,5948,5948,2930,4376,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2930,y:4376"
Suspicious water,5962,5962,2930,4386,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2930,y:4386"
Suspicious water,5946,5946,2930,4389,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2930,y:4389"
Suspicious water,5962,5962,2897,4446,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2897,y:4446"
Suspicious water,5948,5948,2897,4451,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2897,y:4451"
Suspicious water,5962,5962,2899,4438,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2899,y:4438"
Suspicious water,5948,5948,2906,4433,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2906,y:4433"
Suspicious water,5962,5962,2912,4465,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2912,y:4465"
Suspicious water,5962,5962,2915,4433,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2915,y:4433"
Suspicious water,5948,5948,2918,4433,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2918,y:4433"
Suspicious water,5946,5946,2922,4463,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2922,y:4463"
Suspicious water,5962,5962,2925,4436,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2925,y:4436"
Suspicious water,5948,5948,2930,4440,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2930,y:4440"
Suspicious water,5962,5962,2930,4450,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2930,y:4450"
Suspicious water,5946,5946,2930,4453,0,region_fremennik,0,Spinolyp#Suspicious water,,"|x:2930,y:4453"
Spined larupia,2908,2908,2544,2910,0,region_kandarin,0,Spined larupia,,"|x:2544,y:2910"
Spined larupia,2908,2908,2550,2904,0,region_kandarin,0,Spined larupia,,"|x:2550,y:2904"
Spined larupia,2908,2908,2556,2895,0,region_kandarin,0,Spined larupia,,"|x:2556,y:2895"
Spined larupia,2908,2908,2563,2888,0,region_kandarin,0,Spined larupia,,"|x:2563,y:2888"
Spined larupia,2908,2908,2573,2883,0,region_kandarin,0,Spined larupia,,"|x:2573,y:2883"
Spider,10443,10443,3566,3457,0,region_morytania,0,Spider (Morytania),,"|x:3566,y:3457"
Spider,10443,10443,3567,3503,0,region_morytania,0,Spider (Morytania),,"|x:3567,y:3503"
Spider,10442,10442,3626,3368,0,region_morytania,0,Spider (Morytania),,"|x:3626,y:3368"
Spider,10442,10442,3627,3357,0,region_morytania,0,Spider (Morytania),,"|x:3627,y:3357"
Spider,10442,10442,3629,3364,0,region_morytania,0,Spider (Morytania),,"|x:3629,y:3364"
Spider,10442,10442,3632,3360,0,region_morytania,0,Spider (Morytania),,"|x:3632,y:3360"
Spider,10442,10442,3632,3366,0,region_morytania,0,Spider (Morytania),,"|x:3632,y:3366"
Spider,10443,10443,3597,3489,0,region_morytania,0,Spider (Morytania),,"|x:3597,y:3489"
Spider,10443,10443,3611,3462,0,region_morytania,0,Spider (Morytania),,"|x:3611,y:3462"
Spider,10443,10443,3620,3500,0,region_morytania,0,Spider (Morytania),,"|x:3620,y:3500"
Spider,10443,10443,3636,3484,0,region_morytania,0,Spider (Morytania),,"|x:3636,y:3484"
Spider,9644,9644,2555,6000,1,region_morytania,0,Spider (Hallowed Sepulchre)#2,,"|x:2555,y:6000"
Spider,9644,9644,2499,5963,2,region_morytania,0,Spider (Hallowed Sepulchre)#2,,"|x:2499,y:5963"
Spider,9644,9644,2538,5960,2,region_morytania,0,Spider (Hallowed Sepulchre)#2,,"|x:2538,y:5960"
Spider,9644,9644,2546,6008,2,region_morytania,0,Spider (Hallowed Sepulchre)#2,,"|x:2546,y:6008"
Spider,9643,9643,2272,5876,2,region_morytania,0,Spider (Hallowed Sepulchre)#1,,"|x:2272,y:5876"
Spider,9643,9643,2528,5863,2,region_morytania,0,Spider (Hallowed Sepulchre)#1,,"|x:2528,y:5863"
Spider,9643,9643,2409,5856,2,region_morytania,0,Spider (Hallowed Sepulchre)#1,,"|x:2409,y:5856"
Spider,9643,9643,2555,5984,1,region_morytania,0,Spider (Hallowed Sepulchre)#1,,"|x:2555,y:5984"
Spider,9643,9643,2511,5990,2,region_morytania,0,Spider (Hallowed Sepulchre)#1,,"|x:2511,y:5990"
Spider,9643,9643,2526,6015,2,region_morytania,0,Spider (Hallowed Sepulchre)#1,,"|x:2526,y:6015"
Spider,9643,9643,2555,5970,2,region_morytania,0,Spider (Hallowed Sepulchre)#1,,"|x:2555,y:5970"
Spice seller,8726,8726,2658,3296,0,region_kandarin,0,Spice seller,,"|x:2658,y:3296"
Spice seller,4579,4579,2834,5101,0,region_kandarin,0,Spice seller,,"|x:2834,y:5101"
Sphinx,4209,4209,3300,2784,0,region_desert,0,Sphinx#Normal,,"|x:3300,y:2784"
Spectator,9755,9755,3592,3344,0,region_morytania,0,Spectator#6,,"|x:3592,y:3344"
Spectator,9754,9754,3593,3343,0,region_morytania,0,Spectator#5,,"|x:3593,y:3343"
Spectator,9753,9753,3595,3344,0,region_morytania,0,Spectator#4,,"|x:3595,y:3344"
Spectator,9752,9752,3595,3342,0,region_morytania,0,Spectator#3,,"|x:3595,y:3342"
Spectator,9751,9751,3594,3345,0,region_morytania,0,Spectator#2,,"|x:3594,y:3345"
Spectator,9750,9750,3592,3345,0,region_morytania,0,Spectator#1,,"|x:3592,y:3345"
Spectator,1223,1223,2583,3171,0,region_kandarin,0,Spectator (Fight Arena),,"|x:2583,y:3171"
Spang,2550,2550,2314,5421,0,region_kandarin,0,Spang,,"|x:2314,y:5421"
Spang,2550,2550,2311,5423,1,region_kandarin,0,Spang,,"|x:2311,y:5423"
Spang,2550,2550,2442,3501,0,region_kandarin,0,Spang,,"|x:2442,y:3501"
Spang,2550,2550,2439,3503,1,region_kandarin,0,Spang,,"|x:2439,y:3503"
Sorin,4446,4446,3513,3234,0,region_morytania,0,Sorin#Normal,,"|x:3513,y:3234"
Sorceress,1807,1807,3319,3138,1,region_desert,0,Sorceress,,"|x:3319,y:3138"
Sophia Hughes,7930,7910,1619,3677,2,region_kourend,0,Sophia Hughes#Imprisoned,,"|x:1619,y:3677"
Sophanem Guard,6170,3884,3285,2785,0,region_desert,0,Sophanem Guard#4,,"|x:3285,y:2785"
Sophanem Guard,6170,3884,3304,2798,0,region_desert,0,Sophanem Guard#4,,"|x:3304,y:2798"
Sophanem Guard,6169,3883,3307,2769,0,region_desert,0,Sophanem Guard#3,,"|x:3307,y:2769"
Sophanem Guard,3883,3883,2764,5133,0,region_desert,0,Sophanem Guard#3,,"|x:2764,y:5133"
Sophanem Guard,3883,3883,2798,5162,0,region_desert,0,Sophanem Guard#3,,"|x:2798,y:5162"
Sophanem Guard,6168,3882,3290,2760,0,region_desert,0,Sophanem Guard#2,,"|x:3290,y:2760"
Sophanem Guard,6168,3882,3308,2765,0,region_desert,0,Sophanem Guard#2,,"|x:3308,y:2765"
Sophanem Guard,6167,3881,3307,2779,0,region_desert,0,Sophanem Guard#1,,"|x:3307,y:2779"
Sophanem Guard,3881,3881,2767,5133,0,region_desert,0,Sophanem Guard#1,,"|x:2767,y:5133"
Sophanem Guard,3881,3881,2801,5162,0,region_desert,0,Sophanem Guard#1,,"|x:2801,y:5162"
Solztun,7673,7673,2338,5213,0,region_misthalin,0,Solztun,,"|x:2338,y:5213"
Solihib,5249,5249,2769,2789,0,region_kandarin,0,Solihib,,"|x:2769,y:2789"
Soldier (tier 5),6763,6912,1547,3623,0,region_kourend,0,Soldier (tier 5),,"|x:1547,y:3623"
Soldier (tier 4),6761,6910,1541,3619,0,region_kourend,0,Soldier (tier 4),,"|x:1541,y:3619"
Soldier (tier 3),6760,6908,1544,3626,0,region_kourend,0,Soldier (tier 3),,"|x:1544,y:3626"
Soldier (tier 2),6508,6906,1545,3619,0,region_kourend,0,Soldier (tier 2),,"|x:1545,y:3619"
Soldier (tier 1),6507,6904,1540,3624,0,region_kourend,0,Soldier (tier 1),,"|x:1540,y:3624"
Soldier,11047,11047,1548,3566,0,region_kourend,0,Soldier (The Cloak and Stagger)#Male,,"|x:1548,y:3566"
Soldier,11046,11046,1548,3568,0,region_kourend,0,Soldier (The Cloak and Stagger)#Female,,"|x:1548,y:3568"
Soldier,11049,11049,1552,3633,0,region_kourend,0,Soldier (Shayzien Agility Course),,"|x:1552,y:3633"
Soldier,6890,6890,1503,3645,0,region_kourend,0,Soldier (recruits)#Tier 2 (male),,"|x:1503,y:3645"
Soldier,6889,6889,1505,3643,0,region_kourend,0,Soldier (recruits)#Tier 2 (male),,"|x:1505,y:3643"
Soldier,6891,6891,1505,3645,0,region_kourend,0,Soldier (recruits)#Tier 2 (male),,"|x:1505,y:3645"
Soldier,6890,6890,1509,3643,0,region_kourend,0,Soldier (recruits)#Tier 2 (male),,"|x:1509,y:3643"
Soldier,6891,6891,1513,3643,0,region_kourend,0,Soldier (recruits)#Tier 2 (male),,"|x:1513,y:3643"
Soldier,6889,6889,1513,3645,0,region_kourend,0,Soldier (recruits)#Tier 2 (male),,"|x:1513,y:3645"
Soldier,6890,6890,1515,3643,0,region_kourend,0,Soldier (recruits)#Tier 2 (male),,"|x:1515,y:3643"
Soldier,6889,6889,1517,3643,0,region_kourend,0,Soldier (recruits)#Tier 2 (male),,"|x:1517,y:3643"
Soldier,6891,6891,1517,3645,0,region_kourend,0,Soldier (recruits)#Tier 2 (male),,"|x:1517,y:3645"
Soldier,6892,6892,1503,3643,0,region_kourend,0,Soldier (recruits)#Tier 2 (female),,"|x:1503,y:3643"
Soldier,6894,6894,1507,3643,0,region_kourend,0,Soldier (recruits)#Tier 2 (female),,"|x:1507,y:3643"
Soldier,6892,6892,1507,3645,0,region_kourend,0,Soldier (recruits)#Tier 2 (female),,"|x:1507,y:3645"
Soldier,6893,6893,1509,3645,0,region_kourend,0,Soldier (recruits)#Tier 2 (female),,"|x:1509,y:3645"
Soldier,6892,6892,1511,3643,0,region_kourend,0,Soldier (recruits)#Tier 2 (female),,"|x:1511,y:3643"
Soldier,6894,6894,1511,3645,0,region_kourend,0,Soldier (recruits)#Tier 2 (female),,"|x:1511,y:3645"
Soldier,6893,6893,1515,3645,0,region_kourend,0,Soldier (recruits)#Tier 2 (female),,"|x:1515,y:3645"
Soldier,6883,6883,1507,3639,0,region_kourend,0,Soldier (recruits)#Tier 1 (male),,"|x:1507,y:3639"
Soldier,6885,6885,1509,3639,0,region_kourend,0,Soldier (recruits)#Tier 1 (male),,"|x:1509,y:3639"
Soldier,6884,6884,1509,3641,0,region_kourend,0,Soldier (recruits)#Tier 1 (male),,"|x:1509,y:3641"
Soldier,6885,6885,1511,3641,0,region_kourend,0,Soldier (recruits)#Tier 1 (male),,"|x:1511,y:3641"
Soldier,6884,6884,1513,3639,0,region_kourend,0,Soldier (recruits)#Tier 1 (male),,"|x:1513,y:3639"
Soldier,6883,6883,1513,3641,0,region_kourend,0,Soldier (recruits)#Tier 1 (male),,"|x:1513,y:3641"
Soldier,6884,6884,1517,3639,0,region_kourend,0,Soldier (recruits)#Tier 1 (male),,"|x:1517,y:3639"
Soldier,6888,6888,1503,3639,0,region_kourend,0,Soldier (recruits)#Tier 1 (female),,"|x:1503,y:3639"
Soldier,6886,6886,1503,3641,0,region_kourend,0,Soldier (recruits)#Tier 1 (female),,"|x:1503,y:3641"
Soldier,6886,6886,1505,3639,0,region_kourend,0,Soldier (recruits)#Tier 1 (female),,"|x:1505,y:3639"
Soldier,6887,6887,1507,3641,0,region_kourend,0,Soldier (recruits)#Tier 1 (female),,"|x:1507,y:3641"
Soldier,6888,6888,1511,3639,0,region_kourend,0,Soldier (recruits)#Tier 1 (female),,"|x:1511,y:3639"
Soldier,6887,6887,1515,3639,0,region_kourend,0,Soldier (recruits)#Tier 1 (female),,"|x:1515,y:3639"
Soldier,6888,6888,1515,3641,0,region_kourend,0,Soldier (recruits)#Tier 1 (female),,"|x:1515,y:3641"
Soldier,6886,6886,1517,3641,0,region_kourend,0,Soldier (recruits)#Tier 1 (female),,"|x:1517,y:3641"
Soldier,6871,6871,1449,3697,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 62,,"|x:1449,y:3697"
Soldier,6871,6871,1483,3700,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 62,,"|x:1483,y:3700"
Soldier,6871,6871,1494,3696,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 62,,"|x:1494,y:3696"
Soldier,6871,6871,1507,3689,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 62,,"|x:1507,y:3689"
Soldier,6871,6871,1510,3697,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 62,,"|x:1510,y:3697"
Soldier,6871,6871,1484,3717,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 62,,"|x:1484,y:3717"
Soldier,6871,6871,1499,3719,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 62,,"|x:1499,y:3719"
Soldier,6870,6870,1449,3698,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 56,,"|x:1449,y:3698"
Soldier,6870,6870,1486,3700,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 56,,"|x:1486,y:3700"
Soldier,6870,6870,1491,3703,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 56,,"|x:1491,y:3703"
Soldier,6870,6870,1506,3693,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 56,,"|x:1506,y:3693"
Soldier,6870,6870,1510,3687,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 56,,"|x:1510,y:3687"
Soldier,6870,6870,1488,3718,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 56,,"|x:1488,y:3718"
Soldier,6870,6870,1501,3718,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 56,,"|x:1501,y:3718"
Soldier,6869,6869,1448,3696,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 54,,"|x:1448,y:3696"
Soldier,6869,6869,1477,3699,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 54,,"|x:1477,y:3699"
Soldier,6869,6869,1494,3708,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 54,,"|x:1494,y:3708"
Soldier,6869,6869,1507,3696,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 54,,"|x:1507,y:3696"
Soldier,6869,6869,1511,3692,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 54,,"|x:1511,y:3692"
Soldier,6869,6869,1489,3716,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 54,,"|x:1489,y:3716"
Soldier,6868,6868,1449,3699,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 45,,"|x:1449,y:3699"
Soldier,6868,6868,1480,3710,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 45,,"|x:1480,y:3710"
Soldier,6868,6868,1499,3700,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 45,,"|x:1499,y:3700"
Soldier,6868,6868,1509,3690,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 45,,"|x:1509,y:3690"
Soldier,6868,6868,1512,3689,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 45,,"|x:1512,y:3689"
Soldier,6868,6868,1482,3721,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 45,,"|x:1482,y:3721"
Soldier,6868,6868,1502,3715,0,region_kourend,0,Soldier (Lizardman Canyon)#Level 45,,"|x:1502,y:3715"
Soldier,8599,8599,1245,3717,0,region_kourend,0,Soldier (Kebos Lowlands),,"|x:1245,y:3717"
Soldier,8599,8599,1251,3719,0,region_kourend,0,Soldier (Kebos Lowlands),,"|x:1251,y:3719"
Soldier,8599,8599,1251,3681,0,region_kourend,0,Soldier (Kebos Lowlands),,"|x:1251,y:3681"
Soldier,8599,8599,1253,3678,0,region_kourend,0,Soldier (Kebos Lowlands),,"|x:1253,y:3678"
Soldier,8599,8599,1293,3698,0,region_kourend,0,Soldier (Kebos Lowlands),,"|x:1293,y:3698"
Soldier,8599,8599,1294,3696,0,region_kourend,0,Soldier (Kebos Lowlands),,"|x:1294,y:3696"
Soldier,4092,4092,2840,3589,0,region_asgarnia,0,Soldier (Death Plateau),,"|x:2840,y:3589"
Soldier,4086,4086,2891,3537,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2891,y:3537"
Soldier,4086,4086,2891,3539,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2891,y:3539"
Soldier,4089,4089,2892,3532,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2892,y:3532"
Soldier,4086,4086,2892,3537,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2892,y:3537"
Soldier,4086,4086,2892,3539,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2892,y:3539"
Soldier,4090,4090,2893,3533,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2893,y:3533"
Soldier,4086,4086,2893,3537,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2893,y:3537"
Soldier,4086,4086,2893,3539,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2893,y:3539"
Soldier,4091,4091,2894,3532,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2894,y:3532"
Soldier,4086,4086,2894,3537,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2894,y:3537"
Soldier,4086,4086,2894,3539,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2894,y:3539"
Soldier,4086,4086,2895,3537,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2895,y:3537"
Soldier,4086,4086,2895,3539,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2895,y:3539"
Soldier,4087,4087,2900,3531,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2900,y:3531"
Soldier,4087,4087,2900,3533,0,region_asgarnia,0,Soldier (Burthorpe),,"|x:2900,y:3533"
Soldier,8567,8567,1411,3719,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1411,y:3719"
Soldier,8567,8567,1412,3712,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1412,y:3712"
Soldier,8567,8567,1412,3715,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1412,y:3715"
Soldier,8567,8567,1363,3722,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1363,y:3722"
Soldier,8567,8567,1369,3737,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1369,y:3737"
Soldier,8567,8567,1370,3746,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1370,y:3746"
Soldier,8567,8567,1372,3718,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1372,y:3718"
Soldier,8567,8567,1374,3732,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1374,y:3732"
Soldier,8567,8567,1375,3740,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1375,y:3740"
Soldier,8567,8567,1377,3720,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1377,y:3720"
Soldier,8567,8567,1390,3732,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1390,y:3732"
Soldier,8567,8567,1401,3715,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1401,y:3715"
Soldier,8567,8567,1405,3720,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1405,y:3720"
Soldier,8567,8567,1365,3700,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1365,y:3700"
Soldier,8567,8567,1369,3701,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1369,y:3701"
Soldier,8567,8567,1370,3692,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1370,y:3692"
Soldier,8567,8567,1373,3689,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1373,y:3689"
Soldier,8567,8567,1378,3707,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1378,y:3707"
Soldier,8567,8567,1383,3707,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1383,y:3707"
Soldier,8567,8567,1384,3676,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1384,y:3676"
Soldier,8567,8567,1385,3705,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1385,y:3705"
Soldier,8567,8567,1388,3692,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1388,y:3692"
Soldier,8567,8567,1389,3684,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1389,y:3684"
Soldier,8567,8567,1391,3678,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1391,y:3678"
Soldier,8567,8567,1392,3689,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1392,y:3689"
Soldier,8567,8567,1397,3673,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1397,y:3673"
Soldier,8567,8567,1397,3678,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1397,y:3678"
Soldier,8567,8567,1409,3707,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1409,y:3707"
Soldier,8567,8567,1412,3707,0,region_kourend,0,Soldier (Battlefront)#Spear,,"|x:1412,y:3707"
Soldier,8568,8568,1363,3717,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1363,y:3717"
Soldier,8568,8568,1365,3712,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1365,y:3712"
Soldier,8568,8568,1366,3724,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1366,y:3724"
Soldier,8568,8568,1370,3723,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1370,y:3723"
Soldier,8568,8568,1374,3741,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1374,y:3741"
Soldier,8568,8568,1374,3742,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1374,y:3742"
Soldier,8568,8568,1374,3751,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1374,y:3751"
Soldier,8568,8568,1377,3736,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1377,y:3736"
Soldier,8568,8568,1378,3713,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1378,y:3713"
Soldier,8568,8568,1387,3735,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1387,y:3735"
Soldier,8568,8568,1389,3754,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1389,y:3754"
Soldier,8568,8568,1393,3738,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1393,y:3738"
Soldier,8568,8568,1393,3747,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1393,y:3747"
Soldier,8568,8568,1398,3723,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1398,y:3723"
Soldier,8568,8568,1399,3719,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1399,y:3719"
Soldier,8568,8568,1365,3695,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1365,y:3695"
Soldier,8568,8568,1368,3700,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1368,y:3700"
Soldier,8568,8568,1370,3690,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1370,y:3690"
Soldier,8568,8568,1372,3692,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1372,y:3692"
Soldier,8568,8568,1379,3692,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1379,y:3692"
Soldier,8568,8568,1381,3707,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1381,y:3707"
Soldier,8568,8568,1384,3697,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1384,y:3697"
Soldier,8568,8568,1385,3703,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1385,y:3703"
Soldier,8568,8568,1386,3687,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1386,y:3687"
Soldier,8568,8568,1386,3694,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1386,y:3694"
Soldier,8568,8568,1389,3689,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1389,y:3689"
Soldier,8568,8568,1411,3704,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1411,y:3704"
Soldier,8568,8568,1411,3710,0,region_kourend,0,Soldier (Battlefront)#Scimitar,,"|x:1411,y:3710"
Soldier,8575,8575,1382,3760,0,region_kourend,0,Soldier (Battlefront)#Catapult,,"|x:1382,y:3760"
Soldier,8575,8575,1384,3744,0,region_kourend,0,Soldier (Battlefront)#Catapult,,"|x:1384,y:3744"
Snowy knight,5554,5554,1223,3723,0,region_kourend,0,Snowy knight,,"|x:1223,y:3723"
Snowy knight,5554,5554,1238,3740,0,region_kourend,0,Snowy knight,,"|x:1238,y:3740"
Snowy knight,5554,5554,2864,3957,0,region_fremennik,0,Snowy knight,,"|x:2864,y:3957"
Snowy knight,5554,5554,2867,3954,0,region_fremennik,0,Snowy knight,,"|x:2867,y:3954"
Snowy knight,5554,5554,2870,3955,0,region_fremennik,0,Snowy knight,,"|x:2870,y:3955"
Snowy knight,5554,5554,2874,3952,0,region_fremennik,0,Snowy knight,,"|x:2874,y:3952"
Snowy knight,5554,5554,2696,3786,0,region_fremennik,0,Snowy knight,,"|x:2696,y:3786"
Snowy knight,5554,5554,2701,3804,0,region_fremennik,0,Snowy knight,,"|x:2701,y:3804"
Snowy knight,5554,5554,2712,3797,0,region_fremennik,0,Snowy knight,,"|x:2712,y:3797"
Snowy knight,5554,5554,2714,3777,0,region_fremennik,0,Snowy knight,,"|x:2714,y:3777"
Snowy knight,5554,5554,2737,3778,0,region_fremennik,0,Snowy knight,,"|x:2737,y:3778"
Snowy knight,5554,5554,2737,3792,0,region_fremennik,0,Snowy knight,,"|x:2737,y:3792"
Snowy knight,5554,5554,2708,3815,1,region_fremennik,0,Snowy knight,,"|x:2708,y:3815"
Snowy knight,5554,5554,2725,3833,1,region_fremennik,0,Snowy knight,,"|x:2725,y:3833"
Snowy knight,5554,5554,2730,3806,1,region_fremennik,0,Snowy knight,,"|x:2730,y:3806"
Snowflake,8433,8431,2872,3934,0,region_fremennik,0,Snowflake,,"|x:2872,y:3934"
Snowflake,8432,8431,2878,3948,0,region_fremennik,0,Snowflake,,"|x:2878,y:3948"
Snow,7383,7383,1614,4001,0,region_kourend,0,Snow (Wintertodt),,"|x:1614,y:4001"
Snow,7383,7383,1614,4008,0,region_kourend,0,Snow (Wintertodt),,"|x:1614,y:4008"
Snow,7383,7383,1614,4015,0,region_kourend,0,Snow (Wintertodt),,"|x:1614,y:4015"
Snow,7383,7383,1617,3994,0,region_kourend,0,Snow (Wintertodt),,"|x:1617,y:3994"
Snow,7383,7383,1618,4020,0,region_kourend,0,Snow (Wintertodt),,"|x:1618,y:4020"
Snow,7383,7383,1623,4023,0,region_kourend,0,Snow (Wintertodt),,"|x:1623,y:4023"
Snow,7383,7383,1625,3991,0,region_kourend,0,Snow (Wintertodt),,"|x:1625,y:3991"
